Tair,QHouDem,PPV,PELDem,QTWW,Tp,Tmin,f
5.456221910244692,3592.0122067209036,0.0,0.15498422328712075,0.0,0.0,0.0,0.0
5.481482196866195,3575.4836520347526,0.0,0.133505737914239,0.0,0.0,0.0,0.0
5.506742483487699,3558.955097348602,0.0,0.11202725254135726,0.0,0.0,0.0,0.0
5.532002770109202,3542.426542662451,0.0,0.09054876716847553,0.0,0.0,0.0,0.0
5.557263056730704,3525.8979879763,0.0,0.06907028179559378,0.0,0.0,0.0,0.0
5.481482196866195,3515.674668981372,0.0,0.07893465459060606,0.0,0.0,0.0,0.0
5.405701337001686,3505.4513499864443,0.0,0.08879902738561832,0.0,0.0,0.0,0.0
5.3299204771371755,3495.2280309915163,0.0,0.09866340018063059,0.0,0.0,0.0,0.0
5.254139617272666,3485.0047119965884,0.0,0.10852777297564287,0.0,0.0,0.0,0.0
5.20361904402966,3477.5982971553567,0.0,0.11008137167841335,0.0,0.0,0.0,0.0
5.153098470786654,3470.191882314125,0.0,0.11163497038118383,0.0,0.0,0.0,0.0
5.1025778975436475,3462.7854674728937,0.0,0.1131885690839543,0.0,0.0,0.0,0.0
5.052057324300641,3455.379052631662,0.0,0.11474216778672479,0.0,0.0,0.0,0.0
5.077317610922144,3447.7448055448663,0.0,0.10756703201498527,0.0,0.0,0.0,0.0
5.102577897543647,3440.110558458071,0.0,0.10039189624324574,0.0,0.0,0.0,0.0
5.12783818416515,3432.476311371275,0.0,0.0932167604715062,0.0,0.0,0.0,0.0
5.153098470786653,3424.8420642844794,0.0,0.08604162469976669,0.0,0.0,0.0,0.0
5.178358757408157,3416.6070093288113,0.0,0.1028137889313337,0.0,0.0,0.0,0.0
5.20361904402966,3408.371954373143,0.0,0.11958595316290069,0.0,0.0,0.0,0.0
5.2288793306511625,3400.136899417475,0.0,0.13635811739446768,0.0,0.0,0.0,0.0
5.254139617272666,3391.901844461807,0.0,0.1531302816260347,0.0,0.0,0.0,0.0
5.304660190515673,3381.4994574216307,0.0,0.5268911754293177,0.0,0.0,0.0,0.0
5.355180763758679,3371.097070381455,0.0,0.9006520692326008,0.0,0.0,0.0,0.0
5.405701337001686,3360.6946833412794,0.0,1.2744129630358838,0.0,0.0,0.0,0.0
5.456221910244692,3350.2922963011033,0.0,1.6481738568391668,0.105,25.0,25.0,0.2
5.532002770109202,3332.426319310691,0.0,1.4774862204604826,0.0,0.0,0.0,0.0
5.607783629973712,3314.5603423202783,0.0,1.3067985840817982,0.0,0.0,0.0,0.0
5.683564489838221,3296.6943653298654,0.0,1.1361109477031137,0.0,0.0,0.0,0.0
5.7593453497027305,3278.828388339453,0.0,0.9654233113244295,0.0,0.0,0.0,0.0
5.83512620956724,3106.148514808732,14.561666807612925,0.9457016692405835,0.105,25.0,25.0,0.2
5.910907069431749,2933.468641278011,29.12333361522585,0.9259800271567376,0.105,25.0,25.0,0.2
5.986687929296259,2760.7887677472904,43.685000422838776,0.9062583850728915,0.105,25.0,25.0,0.2
6.062468789160769,2588.1088942165698,58.2466672304517,0.8865367429890455,0.0,0.0,0.0,0.0
6.163509935646782,2502.623598740634,179.05955126251897,0.9903629689053959,0.0,0.0,0.0,0.0
6.264551082132794,2417.138303264698,299.87243529458624,1.0941891948217461,0.0,0.0,0.0,0.0
6.365592228618807,2331.653007788762,420.6853193266535,1.1980154207380966,0.735,55.0,10.0,0.93
